PropertyID,Address,City,State,Zip,SqFt,LotSize_Acres,Bedrooms,Bathrooms,GarageSpaces,HasPool,HasPatio,HasDeck,YearBuilt,LastSoldPrice
NobleOK-6316,7587 Robinson St,Noble,OK,73068,4017,4.40,5,4.5,3,0,1,1,1995,541000
OklahomaCityOK-6427,1340 Robinson St,Oklahoma City,OK,73170,1303,0.16,4,3,3,0,0,0,1995,183000
NobleOK-6317,4993 Washington Blvd,Noble,OK,73068,1462,2.07,2,2,3,0,1,0,2021,228000
NormanOK-6489,634 Penn Ave,Norman,OK,73071,4440,0.34,5,5.5,1,1,1,1,2011,715000
OklahomaCityOK-6428,242 Cedar Ct,Oklahoma City,OK,73139,3576,0.21,2,2.5,2,1,1,1,2015,556000
NormanOK-6490,8339 Penn Ave,Norman,OK,73072,3046,0.20,4,4,0,0,1,0,2010,459000
NobleOK-6318,7874 Main St,Noble,OK,73068,1883,1.14,5,5.5,0,0,1,0,2020,258000
OklahomaCityOK-6429,4809 Western Ave,Oklahoma City,OK,73170,3875,0.29,2,1,3,0,1,1,2016,582000
NobleOK-6319,4219 Maple Ln,Noble,OK,73068,3854,1.34,4,3.5,0,1,1,0,2015,542000
OklahomaCityOK-6430,7130 Oak Ave,Oklahoma City,OK,73170,2315,0.16,3,2,0,0,1,1,1972,282000
NormanOK-6491,3314 Cedar Ct,Norman,OK,73071,1939,0.29,5,4.5,1,0,0,0,1964,263000
NormanOK-6492,6199 Classen Blvd,Norman,OK,73071,1473,0.39,3,3.5,0,0,0,1,2007,218000
NobleOK-6320,5449 Classen Blvd,Noble,OK,73068,4272,4.44,5,5,3,0,1,1,2008,588000
OklahomaCityOK-6431,5065 Penn Ave,Oklahoma City,OK,73170,2551,0.23,4,4.5,1,0,1,0,2013,363000
OklahomaCityOK-6432,6983 Maple Ln,Oklahoma City,OK,73159,1675,0.23,4,4,1,0,1,1,1960,201000
NormanOK-6493,6563 Oak Ave,Norman,OK,73072,1310,0.32,4,4.5,0,0,0,1,2006,195000
OklahomaCityOK-6433,5607 Main St,Oklahoma City,OK,73160,4453,0.23,2,2,1,0,1,1,1999,621000
NormanOK-6494,1257 Penn Ave,Norman,OK,73069,4248,0.16,5,4,1,0,1,0,1976,612000
OklahomaCityOK-6434,3329 Washington Blvd,Oklahoma City,OK,73139,1171,0.23,2,2.5,0,0,1,1,1987,142000
NormanOK-6495,9635 Pine Rd,Norman,OK,73072,2579,0.33,3,2.5,1,1,1,0,2001,399000
NobleOK-6321,4700 Maple Ln,Noble,OK,73068,2726,4.36,4,3.5,0,0,0,0,1980,316000
OklahomaCityOK-6435,9883 Oak Ave,Oklahoma City,OK,73159,1635,0.22,3,3,1,0,0,0,1970,190000
NobleOK-6322,784 Oak Ave,Noble,OK,73068,2521,2.83,5,5.5,2,1,0,1,2008,374000
NormanOK-6496,3718 Classen Blvd,Norman,OK,73072,2059,0.34,3,2.5,0,0,0,1,1975,275000
NobleOK-6323,6075 Main St,Noble,OK,73068,3925,1.94,3,3,2,0,1,1,1991,526000
NormanOK-6497,7707 Maple Ln,Norman,OK,73072,3788,0.27,5,4.5,3,1,1,0,1966,577000
OklahomaCityOK-6436,3611 Cedar Ct,Oklahoma City,OK,73160,3745,0.17,5,4.5,2,0,1,0,1984,513000
NobleOK-6324,1649 Classen Blvd,Noble,OK,73068,1984,3.11,4,4,1,0,0,0,1997,236000
OklahomaCityOK-6437,757 Maple Ln,Oklahoma City,OK,73159,3638,0.33,2,1.5,1,0,1,1,1980,509000
OklahomaCityOK-6438,9160 Penn Ave,Oklahoma City,OK,73159,4035,0.33,5,5,3,0,0,0,1965,544000
NormanOK-6498,2888 Washington Blvd,Norman,OK,73071,3153,0.39,2,1.5,0,0,1,0,1987,469000
NobleOK-6325,9131 Classen Blvd,Noble,OK,73068,2132,2.65,3,3,0,0,0,1,2019,295000
OklahomaCityOK-6439,8058 Robinson St,Oklahoma City,OK,73160,2715,0.29,5,5,2,0,0,0,1989,375000
NormanOK-6499,365 Washington Blvd,Norman,OK,73071,2593,0.22,2,2.5,0,0,1,1,1975,353000
OklahomaCityOK-6440,4487 Main St,Oklahoma City,OK,73159,1455,0.20,5,5,1,0,1,1,1978,182000
NormanOK-6500,4578 Classen Blvd,Norman,OK,73072,4337,0.22,2,1,3,0,1,0,1988,671000
OklahomaCityOK-6441,1863 Maple Ln,Oklahoma City,OK,73170,3736,0.29,3,3.5,3,1,1,0,1989,560000
NobleOK-6326,6243 Robinson St,Noble,OK,73068,1850,0.86,3,3.5,3,0,1,0,1982,232000
OklahomaCityOK-6442,9922 Cedar Ct,Oklahoma City,OK,73159,2998,0.18,3,2,1,0,1,1,1971,397000
OklahomaCityOK-6443,1664 Main St,Oklahoma City,OK,73170,2679,0.18,5,4,0,1,0,0,1961,347000
NormanOK-6501,8530 Maple Ln,Norman,OK,73072,2901,0.24,2,1,2,0,1,1,1960,400000
NobleOK-6327,6427 Maple Ln,Noble,OK,73068,2175,1.90,4,4.5,1,0,1,0,1984,255000
NobleOK-6328,3771 Pine Rd,Noble,OK,73068,3955,3.65,3,3.5,3,0,1,0,1968,505000
OklahomaCityOK-6444,8410 Western Ave,Oklahoma City,OK,73170,4263,0.21,4,4.5,3,0,1,1,1967,587000
OklahomaCityOK-6445,4965 Oak Ave,Oklahoma City,OK,73160,1662,0.21,2,2.5,2,0,0,0,1975,199000
OklahomaCityOK-6446,2479 Penn Ave,Oklahoma City,OK,73139,1305,0.17,4,3.5,3,0,1,1,2022,201000
NobleOK-6329,6511 Pine Rd,Noble,OK,73068,3514,2.72,3,3.5,0,0,1,1,2015,481000
NormanOK-6502,7059 Maple Ln,Norman,OK,73071,4393,0.21,4,4,1,1,1,1,2015,720000
OklahomaCityOK-6447,5438 Robinson St,Oklahoma City,OK,73159,4080,0.30,3,3.5,2,0,1,0,2005,578000
NobleOK-6330,4644 Classen Blvd,Noble,OK,73068,1196,3.34,2,2,1,0,1,0,2015,151000
NormanOK-6503,8350 Main St,Norman,OK,73072,1532,0.40,2,1,3,0,1,1,1997,229000
NormanOK-6504,9569 Classen Blvd,Norman,OK,73069,2399,0.21,5,5,3,0,1,0,1990,350000
OklahomaCityOK-6448,1333 Cedar Ct,Oklahoma City,OK,73159,1729,0.27,3,3,1,0,1,1,1984,232000
NormanOK-6505,9722 Washington Blvd,Norman,OK,73072,3288,0.31,2,1,3,1,0,0,1996,516000
NobleOK-6331,8577 Pine Rd,Noble,OK,73068,2635,2.23,4,3,1,0,1,1,1979,329000
OklahomaCityOK-6449,5346 Pine Rd,Oklahoma City,OK,73170,3287,0.20,4,4.5,3,1,0,1,1983,497000
NormanOK-6506,9608 Pine Rd,Norman,OK,73072,4499,0.22,4,3,1,0,0,0,2011,698000
NobleOK-6332,3930 Robinson St,Noble,OK,73068,1827,0.87,2,1.5,1,0,1,1,2012,256000
NobleOK-6333,8316 Oak Ave,Noble,OK,73068,3461,1.86,2,1,1,0,0,0,1992,437000
NormanOK-6507,3800 Robinson St,Norman,OK,73072,4330,0.30,5,5.5,2,0,0,0,1963,623000
NobleOK-6334,4812 Robinson St,Noble,OK,73068,1325,0.68,5,4.5,1,0,1,0,2010,179000
OklahomaCityOK-6450,8942 Oak Ave,Oklahoma City,OK,73139,3159,0.30,4,4.5,0,0,1,0,1964,394000
OklahomaCityOK-6451,8596 Pine Rd,Oklahoma City,OK,73159,2772,0.20,5,5,0,1,0,1,2006,413000
NormanOK-6508,1082 Maple Ln,Norman,OK,73069,1262,0.39,5,4.5,0,0,1,0,2010,173000
NormanOK-6509,4450 Pine Rd,Norman,OK,73069,3839,0.20,5,5,2,1,1,1,1966,596000
OklahomaCityOK-6452,1955 Oak Ave,Oklahoma City,OK,73159,1158,0.26,2,2,1,0,1,0,2006,169000
NormanOK-6510,1584 Classen Blvd,Norman,OK,73071,1181,0.17,3,3,1,0,1,0,1966,147000
NormanOK-6511,5517 Maple Ln,Norman,OK,73069,2523,0.33,2,1,2,1,1,0,1970,385000
OklahomaCityOK-6453,2149 Robinson St,Oklahoma City,OK,73139,2096,0.34,5,4,2,0,0,0,1963,265000
OklahomaCityOK-6454,6074 Penn Ave,Oklahoma City,OK,73139,3875,0.25,2,1,0,0,1,1,2021,573000
NobleOK-6335,8525 Main St,Noble,OK,73068,4323,0.91,5,4,2,1,1,0,1983,598000
NormanOK-6512,6714 Penn Ave,Norman,OK,73071,2089,0.28,2,2.5,2,0,1,1,1998,306000
NobleOK-6336,5947 Classen Blvd,Noble,OK,73068,3310,3.12,4,3.5,3,0,0,0,1990,422000
NormanOK-6513,2091 Washington Blvd,Norman,OK,73071,1932,0.37,4,3.5,1,0,0,0,2022,297000
OklahomaCityOK-6455,2347 Oak Ave,Oklahoma City,OK,73139,3203,0.20,4,3,2,1,1,1,1982,471000
NormanOK-6514,1313 Oak Ave,Norman,OK,73071,1873,0.22,3,2.5,2,0,0,0,1993,270000
OklahomaCityOK-6456,8447 Main St,Oklahoma City,OK,73160,2267,0.24,2,2,3,1,1,1,1983,355000
NormanOK-6515,1033 Washington Blvd,Norman,OK,73069,4152,0.31,4,3.5,3,0,1,0,2006,667000
NormanOK-6516,7975 Main St,Norman,OK,73071,1577,0.28,2,1,1,0,1,0,1995,227000
NormanOK-6517,8482 Penn Ave,Norman,OK,73072,1945,0.16,5,5.5,0,0,0,1,1986,258000
NobleOK-6337,4119 Classen Blvd,Noble,OK,73068,4039,4.56,5,4,3,0,0,0,1991,542000
NormanOK-6518,4970 Cedar Ct,Norman,OK,73069,2063,0.24,4,3,1,0,0,0,1985,282000
OklahomaCityOK-6457,9841 Classen Blvd,Oklahoma City,OK,73139,4011,0.31,2,1.5,3,0,0,0,1976,564000
NobleOK-6338,3854 Pine Rd,Noble,OK,73068,2041,0.70,5,5.5,2,0,1,0,1977,235000
NobleOK-6339,5577 Robinson St,Noble,OK,73068,2895,3.47,2,2.5,3,0,1,0,1980,372000
NobleOK-6340,5410 Robinson St,Noble,OK,73068,2683,1.08,5,4.5,3,1,1,1,1965,348000
NormanOK-6519,1162 Washington Blvd,Norman,OK,73071,4088,0.22,5,4.5,3,0,0,0,2014,662000
OklahomaCityOK-6458,215 Pine Rd,Oklahoma City,OK,73159,2906,0.31,4,3,2,0,1,0,1967,384000
NobleOK-6341,5153 Pine Rd,Noble,OK,73068,2433,3.92,4,4.5,3,0,1,1,2021,364000
NobleOK-6342,598 Robinson St,Noble,OK,73068,3858,2.86,4,4,0,0,1,1,2018,521000
NormanOK-6520,2887 Classen Blvd,Norman,OK,73071,4456,0.25,3,3,0,0,1,1,1984,667000
OklahomaCityOK-6459,830 Oak Ave,Oklahoma City,OK,73159,2598,0.28,5,5.5,3,0,1,0,1985,365000
NormanOK-6521,8552 Cedar Ct,Norman,OK,73069,3332,0.32,5,5,1,0,1,1,1988,478000
NobleOK-6343,5534 Robinson St,Noble,OK,73068,3663,3.75,3,2,1,0,1,1,1971,449000
NobleOK-6344,3867 Maple Ln,Noble,OK,73068,2153,2.96,2,2.5,2,0,0,0,1969,252000
OklahomaCityOK-6460,7701 Washington Blvd,Oklahoma City,OK,73139,4458,0.24,4,3,2,1,1,1,1989,655000
NobleOK-6345,2138 Western Ave,Noble,OK,73068,1466,3.92,5,5.5,3,0,1,0,2017,209000
NormanOK-6522,6582 Cedar Ct,Norman,OK,73069,3171,0.26,2,1.5,1,1,0,0,1984,472000
NormanOK-6523,3778 Washington Blvd,Norman,OK,73069,3493,0.17,2,2,2,0,0,0,1970,505000
NormanOK-6524,3456 Maple Ln,Norman,OK,73072,4498,0.25,4,4,1,1,1,1,2013,730000
OklahomaCityOK-6461,6628 Washington Blvd,Oklahoma City,OK,73159,1610,0.32,2,1.5,2,0,1,0,1985,212000
OklahomaCityOK-6462,2415 Classen Blvd,Oklahoma City,OK,73139,1472,0.25,4,3.5,2,0,0,1,2003,195000
NobleOK-6346,4440 Robinson St,Noble,OK,73068,3735,3.31,4,3,3,1,1,0,1996,528000
NormanOK-6525,2430 Maple Ln,Norman,OK,73072,1679,0.39,3,2,0,0,1,0,2020,256000
OklahomaCityOK-6463,9998 Cedar Ct,Oklahoma City,OK,73170,3379,0.27,2,1.5,2,1,0,1,1971,487000
NobleOK-6347,9563 Penn Ave,Noble,OK,73068,1870,4.98,4,4.5,0,0,0,0,1970,206000
NormanOK-6526,2488 Penn Ave,Norman,OK,73072,3955,0.39,2,1,1,0,1,1,2022,626000
NobleOK-6348,5107 Classen Blvd,Noble,OK,73068,3587,3.40,3,2,3,0,0,0,2016,487000
NobleOK-6349,7992 Oak Ave,Noble,OK,73068,1904,2.50,5,4.5,3,0,1,1,1988,250000
NormanOK-6527,848 Robinson St,Norman,OK,73071,2935,0.37,2,1,2,1,1,1,1997,486000
NormanOK-6528,5352 Maple Ln,Norman,OK,73071,1936,0.25,5,4,1,0,1,1,1968,250000
NobleOK-6350,3250 Pine Rd,Noble,OK,73068,1750,4.25,5,5.5,0,0,1,0,1972,178000
NormanOK-6529,8764 Classen Blvd,Norman,OK,73071,2660,0.21,4,4.5,1,0,1,0,1976,388000
OklahomaCityOK-6464,7918 Main St,Oklahoma City,OK,73160,3764,0.29,3,3,2,0,1,1,2005,541000
NobleOK-6351,5742 Classen Blvd,Noble,OK,73068,2572,4.72,5,5.5,2,0,1,1,2004,335000
NormanOK-6530,2614 Maple Ln,Norman,OK,73071,1385,0.20,5,4,1,0,1,1,1974,181000
NormanOK-6531,3325 Washington Blvd,Norman,OK,73071,2599,0.34,4,3.5,3,0,1,1,1990,385000
NormanOK-6532,5358 Maple Ln,Norman,OK,73071,4094,0.27,3,2.5,1,1,0,0,1961,605000
NormanOK-6533,3746 Pine Rd,Norman,OK,73072,3754,0.39,3,2,0,0,0,1,1967,531000
OklahomaCityOK-6465,8105 Western Ave,Oklahoma City,OK,73159,1257,0.24,5,4.5,2,0,1,1,1986,171000
NobleOK-6352,4281 Penn Ave,Noble,OK,73068,4279,3.78,3,3.5,2,0,0,0,1979,546000
NormanOK-6534,3664 Western Ave,Norman,OK,73069,1685,0.17,2,2,3,0,1,0,1997,262000
NobleOK-6353,7725 Cedar Ct,Noble,OK,73068,2163,3.29,4,4,1,0,1,1,1991,268000
NobleOK-6354,6068 Penn Ave,Noble,OK,73068,3428,1.89,3,2,0,0,1,0,1999,454000
OklahomaCityOK-6466,918 Washington Blvd,Oklahoma City,OK,73160,3518,0.17,4,4.5,3,0,1,0,1986,501000
NormanOK-6535,8419 Main St,Norman,OK,73071,4228,0.23,2,1,1,0,1,1,1988,633000
OklahomaCityOK-6467,1953 Western Ave,Oklahoma City,OK,73159,3021,0.18,2,1,3,1,1,0,2022,473000
OklahomaCityOK-6468,7120 Classen Blvd,Oklahoma City,OK,73159,3431,0.20,2,1.5,3,0,0,1,2002,497000
NormanOK-6536,2306 Classen Blvd,Norman,OK,73071,3119,0.35,5,4,2,0,1,1,1996,475000
NobleOK-6355,1275 Maple Ln,Noble,OK,73068,3987,2.28,4,3,1,1,1,1,1963,525000
OklahomaCityOK-6469,3434 Oak Ave,Oklahoma City,OK,73139,1222,0.26,4,3.5,0,0,0,0,2002,146000
OklahomaCityOK-6470,3109 Main St,Oklahoma City,OK,73170,1132,0.21,4,4,3,0,1,0,1961,125000
OklahomaCityOK-6471,2502 Oak Ave,Oklahoma City,OK,73170,3253,0.31,2,1.5,1,0,0,1,2004,451000
NormanOK-6537,194 Maple Ln,Norman,OK,73071,2799,0.27,5,4,1,0,0,1,1998,401000
NormanOK-6538,2236 Cedar Ct,Norman,OK,73071,4149,0.28,3,3,3,0,0,0,1981,624000
NormanOK-6539,9210 Main St,Norman,OK,73071,2691,0.22,4,3,0,0,1,0,2006,410000
NormanOK-6540,9326 Robinson St,Norman,OK,73071,1300,0.18,2,2,0,0,1,1,1962,147000
NobleOK-6356,9425 Penn Ave,Noble,OK,73068,2798,1.86,4,3.5,1,0,1,1,2016,369000
OklahomaCityOK-6472,512 Oak Ave,Oklahoma City,OK,73170,1133,0.22,5,4,2,0,0,1,1987,147000
NobleOK-6357,1611 Pine Rd,Noble,OK,73068,2105,2.77,3,3.5,3,0,1,0,1973,252000
NormanOK-6541,1884 Washington Blvd,Norman,OK,73071,4472,0.34,4,4.5,1,0,0,0,1971,653000
NormanOK-6542,6098 Oak Ave,Norman,OK,73071,2185,0.36,5,5,0,0,1,0,1990,305000
NormanOK-6543,3069 Penn Ave,Norman,OK,73069,1293,0.26,3,2,0,0,1,0,1967,151000
NormanOK-6544,989 Penn Ave,Norman,OK,73072,3160,0.23,3,3.5,3,1,0,0,1973,503000
NormanOK-6545,5239 Western Ave,Norman,OK,73071,2591,0.34,2,2.5,0,1,1,0,2015,423000
NormanOK-6546,6904 Penn Ave,Norman,OK,73069,2287,0.39,4,4.5,0,0,1,1,1987,328000
NormanOK-6547,4363 Washington Blvd,Norman,OK,73069,2596,0.21,2,2.5,3,0,1,0,2014,417000
NobleOK-6358,6811 Main St,Noble,OK,73068,4126,3.38,4,4.5,3,0,1,0,1970,539000
NobleOK-6359,8681 Penn Ave,Noble,OK,73068,4423,4.02,4,4,2,1,1,0,2011,619000
OklahomaCityOK-6473,1900 Penn Ave,Oklahoma City,OK,73170,1294,0.18,5,4.5,0,0,1,1,1977,155000
OklahomaCityOK-6474,3211 Classen Blvd,Oklahoma City,OK,73159,3153,0.18,4,3,0,0,1,1,1965,404000
NormanOK-6548,4297 Penn Ave,Norman,OK,73069,2670,0.21,5,5,2,0,0,0,1960,357000
NormanOK-6549,7442 Cedar Ct,Norman,OK,73069,3038,0.33,2,1.5,0,0,0,1,1985,418000
OklahomaCityOK-6475,5862 Cedar Ct,Oklahoma City,OK,73139,3552,0.19,4,4,2,0,0,0,1966,468000
NormanOK-6550,5313 Classen Blvd,Norman,OK,73069,2334,0.23,4,3.5,1,0,1,0,1992,327000
NormanOK-6551,990 Robinson St,Norman,OK,73069,3280,0.15,4,4.5,0,0,1,1,1999,482000
NormanOK-6552,2037 Pine Rd,Norman,OK,73072,3401,0.33,3,3.5,2,0,1,1,2008,526000
NobleOK-6360,4684 Pine Rd,Noble,OK,73068,4429,2.71,4,3.5,1,0,0,1,2021,616000
NormanOK-6553,9592 Washington Blvd,Norman,OK,73071,3363,0.35,2,1,3,1,1,0,1999,558000
NobleOK-6361,2331 Pine Rd,Noble,OK,73068,1477,3.11,4,4.5,0,0,1,0,1972,158000
NormanOK-6554,783 Oak Ave,Norman,OK,73072,4490,0.39,3,3.5,3,0,1,0,1987,674000
NormanOK-6555,4971 Western Ave,Norman,OK,73072,2013,0.25,3,2.5,1,0,0,0,1979,261000
NormanOK-6556,1013 Washington Blvd,Norman,OK,73072,1967,0.29,2,1.5,1,0,0,0,1972,272000
OklahomaCityOK-6476,7928 Classen Blvd,Oklahoma City,OK,73159,1327,0.22,5,4.5,3,0,0,1,1979,174000
NobleOK-6362,8720 Pine Rd,Noble,OK,73068,2226,4.95,2,1.5,3,0,1,0,2003,297000
NormanOK-6557,483 Western Ave,Norman,OK,73071,2215,0.29,2,1,2,1,1,0,2023,377000
NormanOK-6558,8617 Robinson St,Norman,OK,73072,1318,0.33,2,1.5,0,0,1,1,1999,175000
NormanOK-6559,3379 Robinson St,Norman,OK,73069,1918,0.29,4,3.5,3,0,0,0,1972,258000
NormanOK-6560,2857 Robinson St,Norman,OK,73072,1439,0.22,4,3.5,3,0,0,0,1997,222000
OklahomaCityOK-6477,6481 Robinson St,Oklahoma City,OK,73139,2973,0.16,5,5.5,1,1,0,1,1987,426000
NobleOK-6363,5914 Maple Ln,Noble,OK,73068,2818,2.80,3,3.5,0,0,1,0,2020,375000
NobleOK-6364,9695 Pine Rd,Noble,OK,73068,4465,1.28,3,3.5,1,0,1,0,1966,563000
NobleOK-6365,5629 Robinson St,Noble,OK,73068,2531,4.44,4,4.5,0,0,1,1,2021,342000
NormanOK-6561,8033 Classen Blvd,Norman,OK,73072,3446,0.16,4,3.5,1,0,1,0,2018,554000
OklahomaCityOK-6478,4261 Cedar Ct,Oklahoma City,OK,73160,1650,0.18,2,2.5,1,0,1,0,2006,223000
NormanOK-6562,538 Classen Blvd,Norman,OK,73071,1574,0.28,5,5,3,0,1,1,2015,272000
NobleOK-6366,6632 Cedar Ct,Noble,OK,73068,4433,3.19,3,2.5,2,0,1,1,1980,587000
OklahomaCityOK-6479,861 Western Ave,Oklahoma City,OK,73139,3347,0.25,2,2,3,0,0,0,1986,473000
NobleOK-6367,9274 Cedar Ct,Noble,OK,73068,1509,4.67,3,3.5,3,0,1,1,2023,236000
NormanOK-6563,5820 Oak Ave,Norman,OK,73072,2065,0.29,3,3,0,0,1,0,2018,326000
NormanOK-6564,9872 Penn Ave,Norman,OK,73072,4155,0.27,4,3,0,1,1,0,1978,619000
NormanOK-6565,2535 Maple Ln,Norman,OK,73069,2564,0.34,5,4.5,0,1,0,0,1970,373000
NobleOK-6368,9637 Maple Ln,Noble,OK,73068,3696,3.85,2,1,3,1,0,1,1970,500000
OklahomaCityOK-6480,7182 Oak Ave,Oklahoma City,OK,73139,4214,0.35,5,4.5,0,0,1,0,1968,571000
OklahomaCityOK-6481,2317 Western Ave,Oklahoma City,OK,73160,1509,0.25,4,3.5,0,0,0,1,2009,209000
NormanOK-6566,474 Maple Ln,Norman,OK,73071,1374,0.18,2,1.5,0,0,1,1,1974,161000
NobleOK-6369,3979 Penn Ave,Noble,OK,73068,2249,1.46,2,1.5,2,0,1,1,1987,297000
NobleOK-6370,762 Main St,Noble,OK,73068,3919,4.56,3,3.5,1,0,1,0,1960,471000
NobleOK-6371,5948 Oak Ave,Noble,OK,73068,4381,1.38,3,3,1,0,1,0,1986,554000
NobleOK-6372,5226 Washington Blvd,Noble,OK,73068,1552,3.17,4,3.5,1,0,0,1,2002,191000
NormanOK-6567,5492 Robinson St,Norman,OK,73071,3135,0.25,4,3.5,0,0,0,0,2014,491000
OklahomaCityOK-6482,867 Penn Ave,Oklahoma City,OK,73170,4006,0.18,2,2,3,0,1,0,1997,581000
NobleOK-6373,1265 Classen Blvd,Noble,OK,73068,1741,3.77,2,2.5,2,0,1,0,1992,210000
NobleOK-6374,5229 Maple Ln,Noble,OK,73068,1485,1.72,5,4,0,0,1,0,2015,192000
OklahomaCityOK-6483,3097 Robinson St,Oklahoma City,OK,73139,3541,0.33,5,5,0,0,1,0,2000,505000
NobleOK-6375,9822 Western Ave,Noble,OK,73068,1592,2.55,4,3.5,1,0,1,0,1982,195000
NormanOK-6568,3362 Pine Rd,Norman,OK,73069,3239,0.28,4,4.5,0,0,1,0,2019,486000
NormanOK-6569,7029 Oak Ave,Norman,OK,73071,2054,0.27,5,4,1,0,0,1,1968,265000
NobleOK-6376,2325 Pine Rd,Noble,OK,73068,1770,2.49,4,4.5,3,0,1,1,2023,256000
NormanOK-6570,8773 Western Ave,Norman,OK,73069,2883,0.24,3,3.5,3,0,0,0,1972,406000
NobleOK-6377,8913 Penn Ave,Noble,OK,73068,4142,1.14,4,4,0,0,1,0,1990,534000
NobleOK-6378,9794 Western Ave,Noble,OK,73068,2702,0.81,3,3,0,0,1,0,1988,319000
OklahomaCityOK-6484,494 Classen Blvd,Oklahoma City,OK,73160,3831,0.27,5,5,3,0,1,1,2012,570000
OklahomaCityOK-6485,5521 Washington Blvd,Oklahoma City,OK,73170,4009,0.31,4,4,2,0,0,1,1996,576000
NobleOK-6379,4355 Western Ave,Noble,OK,73068,4326,4.07,4,4.5,0,0,1,1,1982,531000
NormanOK-6571,265 Oak Ave,Norman,OK,73069,3676,0.32,4,4,0,0,0,0,1964,499000
OklahomaCityOK-6486,3537 Cedar Ct,Oklahoma City,OK,73159,1563,0.30,4,3.5,3,0,0,1,1997,238000
NormanOK-6572,6701 Washington Blvd,Norman,OK,73069,2342,0.25,2,2.5,2,1,1,0,1997,387000
NobleOK-6380,5741 Cedar Ct,Noble,OK,73068,1828,0.57,3,3,0,0,1,1,1971,210000
NormanOK-6573,2079 Oak Ave,Norman,OK,73072,1951,0.24,4,4,1,0,0,1,2013,299000
NormanOK-6574,4224 Classen Blvd,Norman,OK,73072,2865,0.23,3,3.5,0,0,1,1,1964,384000
OklahomaCityOK-6487,2581 Penn Ave,Oklahoma City,OK,73139,3627,0.31,4,4,2,0,0,1,2018,549000
NormanOK-6575,6579 Robinson St,Norman,OK,73072,3382,0.33,3,2.5,0,0,1,0,1966,467000
NormanOK-6576,1301 Robinson St,Norman,OK,73069,3218,0.36,3,3.5,2,0,1,1,1961,454000
NormanOK-6577,671 Maple Ln,Norman,OK,73072,1307,0.37,5,4,3,0,1,0,2021,223000
OklahomaCityOK-6488,1820 Robinson St,Oklahoma City,OK,73159,1179,0.17,2,2.5,3,0,0,0,2011,189000
NobleOK-6381,3737 Cedar Ct,Noble,OK,73068,2218,4.12,2,2.5,1,0,1,0,2015,305000
OklahomaCityOK-6489,2588 Cedar Ct,Oklahoma City,OK,73159,1976,0.33,4,4.5,0,0,1,1,2003,255000
OklahomaCityOK-6490,3691 Main St,Oklahoma City,OK,73170,2691,0.28,5,4,3,0,1,0,2016,415000
NobleOK-6382,1946 Maple Ln,Noble,OK,73068,3398,1.10,4,3.5,0,0,1,0,1997,440000
OklahomaCityOK-6491,1651 Western Ave,Oklahoma City,OK,73170,4181,0.33,4,4,2,1,1,1,1987,628000
OklahomaCityOK-6492,3674 Maple Ln,Oklahoma City,OK,73170,4281,0.35,3,3.5,2,0,1,1,1985,593000
OklahomaCityOK-6493,9812 Western Ave,Oklahoma City,OK,73139,1320,0.24,3,3.5,2,0,1,1,1975,173000
OklahomaCityOK-6494,1619 Pine Rd,Oklahoma City,OK,73160,1997,0.25,5,5,3,0,1,1,1964,251000
NobleOK-6383,631 Oak Ave,Noble,OK,73068,2992,4.21,2,2.5,0,1,1,1,1974,371000
NobleOK-6384,1802 Oak Ave,Noble,OK,73068,3064,2.23,4,3,2,0,1,0,1997,393000
OklahomaCityOK-6495,9672 Pine Rd,Oklahoma City,OK,73159,1447,0.29,4,4.5,3,0,1,0,2009,216000
OklahomaCityOK-6496,1067 Oak Ave,Oklahoma City,OK,73139,1866,0.28,3,2,1,0,0,0,1992,256000
NormanOK-6578,8682 Robinson St,Norman,OK,73072,1537,0.30,4,3,0,0,0,1,1983,198000
NormanOK-6579,7836 Main St,Norman,OK,73072,3249,0.17,3,3,2,0,1,0,1991,484000
NormanOK-6580,6716 Classen Blvd,Norman,OK,73069,1667,0.33,3,2.5,2,0,0,0,1979,218000
NobleOK-6385,1143 Classen Blvd,Noble,OK,73068,2430,4.84,4,3.5,3,0,0,1,1989,303000
NobleOK-6386,4222 Oak Ave,Noble,OK,73068,1496,4.61,5,4.5,0,0,0,0,2007,189000
NobleOK-6387,302 Washington Blvd,Noble,OK,73068,3191,4.54,3,3,3,0,1,0,1972,394000
NormanOK-6581,5615 Cedar Ct,Norman,OK,73072,2531,0.32,4,3.5,0,1,1,0,1993,395000
NormanOK-6582,4913 Cedar Ct,Norman,OK,73069,2516,0.38,5,5.5,0,1,0,1,2007,407000
NormanOK-6583,8328 Classen Blvd,Norman,OK,73071,4404,0.15,5,5,3,1,1,1,1998,723000
NobleOK-6388,838 Classen Blvd,Noble,OK,73068,1894,4.69,2,1.5,2,0,1,0,1974,221000
NormanOK-6584,827 Penn Ave,Norman,OK,73072,1576,0.38,4,3,3,0,1,1,1961,215000
NobleOK-6389,4621 Western Ave,Noble,OK,73068,2762,0.78,3,2.5,2,0,1,0,1991,359000
NormanOK-6585,9397 Penn Ave,Norman,OK,73069,2302,0.18,3,2,3,0,0,1,2004,356000
OklahomaCityOK-6497,8540 Penn Ave,Oklahoma City,OK,73159,1815,0.31,2,2,3,0,1,1,1982,241000
NormanOK-6586,4716 Penn Ave,Norman,OK,73071,4386,0.33,3,3.5,3,1,1,0,1991,702000
